inv_date_sk,inv_item_sk,inv_warehouse_sk,inv_quantity_on_hand
2450815,15188,1,939
2450815,15190,1,281
2450815,15193,1,475
2450815,15194,1,145
2450815,15196,1,395
2450815,15199,1,12
2450815,15200,1,235
2450815,15202,1,904
2450815,15205,1,309
2450815,15206,1,438
2450815,15208,1,132
2450815,15211,1,308
2450815,15212,1,64
2450815,15214,1,86
2450815,15217,1,222
2450815,15218,1,155
2450815,15220,1,998
2450815,15223,1,48
2450815,15224,1,986
2450815,15226,1,686
2450815,15229,1,243
2450815,15230,1,193
2450815,15232,1,793
2450815,15235,1,871
2450815,15236,1,108
2450815,15238,1,938
2450815,15241,1,863
2450815,15242,1,631
2450815,15244,1,433
2450815,15247,1,615
2450815,15248,1,782
2450815,15250,1,560
2450815,15253,1,740
2450815,15254,1,448
2450815,15256,1,380
2450815,15259,1,378
2450815,15260,1,846
2450815,15262,1,606
2450815,15265,1,964
2450815,15266,1,481
2450815,15268,1,536
2450815,15271,1,297
2450815,15272,1,720
2450815,15274,1,866
2450815,15277,1,734
2450815,15278,1,465
2450815,15280,1,404
2450815,15283,1,783
2450815,15284,1,
2450815,15286,1,748
2450815,15289,1,723
2450815,15290,1,951
2450815,15292,1,862
2450815,15295,1,314
2450815,15296,1,495
2450815,15298,1,672
2450815,15301,1,646
2450815,15302,1,206
2450815,15304,1,
2450815,15307,1,794
2450815,15308,1,204
2450815,15310,1,160
2450815,15313,1,
2450815,15314,1,288
2450815,15316,1,389
2450815,15319,1,203
2450815,15320,1,295
2450815,15322,1,319
2450815,15325,1,316
2450815,15326,1,104
2450815,15328,1,
2450815,15331,1,
2450815,15332,1,692
2450815,15334,1,990
2450815,15337,1,908
2450815,15338,1,885
2450815,15340,1,271
2450815,15343,1,469
2450815,15344,1,336
2450815,15346,1,811
2450815,15349,1,414
2450815,15350,1,504
2450815,15352,1,743
2450815,15355,1,19
2450815,15356,1,
2450815,15358,1,890
2450815,15361,1,573
2450815,15362,1,152
2450815,15364,1,521
2450815,15367,1,493
2450815,15368,1,802
2450815,15370,1,413
2450815,15373,1,241
2450815,15374,1,104
2450815,15376,1,642
2450815,15379,1,907
2450815,15380,1,669
2450815,15382,1,724
2450815,15385,1,818
2450815,15386,1,743
2450815,15388,1,892
2450815,15391,1,803
2450815,15392,1,484
2450815,15394,1,557
2450815,15397,1,416
2450815,15398,1,64
2450815,15400,1,921
2450815,15403,1,378
2450815,15404,1,977
2450815,15406,1,605
2450815,15409,1,829
2450815,15410,1,627
2450815,15412,1,368
2450815,15415,1,637
2450815,15416,1,761
2450815,15418,1,781
2450815,15421,1,749
2450815,15422,1,102
2450815,15424,1,595
2450815,15427,1,499
2450815,15428,1,968
2450815,15430,1,914
2450815,15433,1,772
2450815,15434,1,
2450815,15436,1,396
2450815,15439,1,247
2450815,15440,1,31
2450815,15442,1,104
2450815,15445,1,990
2450815,15446,1,6
2450815,15448,1,662
2450815,15451,1,860
2450815,15452,1,882
2450815,15454,1,762
2450815,15457,1,268
2450815,15458,1,780
2450815,15460,1,247
2450815,15463,1,218
2450815,15464,1,257
2450815,15466,1,733
2450815,15469,1,880
2450815,15470,1,33
2450815,15472,1,764
2450815,15475,1,
2450815,15476,1,604
2450815,15478,1,595
2450815,15481,1,199
2450815,15482,1,2
2450815,15484,1,283
2450815,15487,1,191
2450815,15488,1,523
2450815,15490,1,194
2450815,15493,1,509
2450815,15494,1,598
2450815,15496,1,645
2450815,15499,1,568
2450815,15500,1,944
2450815,15502,1,363
2450815,15505,1,192
2450815,15506,1,409
2450815,15508,1,577
2450815,15511,1,398
2450815,15512,1,221
2450815,15514,1,356
2450815,15517,1,98
2450815,15518,1,960
2450815,15520,1,970
2450815,15523,1,726
2450815,15524,1,498
2450815,15526,1,103
2450815,15529,1,812
2450815,15530,1,551
2450815,15532,1,
2450815,15535,1,372
2450815,15536,1,328
2450815,15538,1,148
2450815,15541,1,
2450815,15542,1,934
2450815,15544,1,774
2450815,15547,1,975
2450815,15548,1,717
2450815,15550,1,175
2450815,15553,1,811
2450815,15554,1,348
2450815,15556,1,674
2450815,15559,1,518
2450815,15560,1,439
2450815,15562,1,991
2450815,15565,1,390
2450815,15566,1,121
2450815,15568,1,853
2450815,15571,1,136
2450815,15572,1,838
2450815,15574,1,930
2450815,15577,1,644
2450815,15578,1,83
2450815,15580,1,786
2450815,15583,1,937
2450815,15584,1,208
2450815,15586,1,183
2450815,15589,1,901
2450815,15590,1,850
2450815,15592,1,813
2450815,15595,1,43
2450815,15596,1,659
2450815,15598,1,668
2450815,15601,1,527
2450815,15602,1,228
2450815,15604,1,207
2450815,15607,1,852
2450815,15608,1,737
2450815,15610,1,559
2450815,15613,1,909
2450815,15614,1,1
2450815,15616,1,644
2450815,15619,1,154
2450815,15620,1,717
2450815,15622,1,19
2450815,15625,1,293
2450815,15626,1,958
2450815,15628,1,323
2450815,15631,1,371
2450815,15632,1,115
2450815,15634,1,923
2450815,15637,1,330
2450815,15638,1,
2450815,15640,1,754
2450815,15643,1,139
2450815,15644,1,406
2450815,15646,1,927
2450815,15649,1,
2450815,15650,1,224
2450815,15652,1,674
2450815,15655,1,748
2450815,15656,1,407
2450815,15658,1,43
2450815,15661,1,487
2450815,15662,1,944
2450815,15664,1,180
2450815,15667,1,460
2450815,15668,1,653
2450815,15670,1,869
2450815,15673,1,142
2450815,15674,1,389
2450815,15676,1,74
2450815,15679,1,430
2450815,15680,1,286
2450815,15682,1,937
2450815,15685,1,635
2450815,15686,1,57
2450815,15688,1,151
2450815,15691,1,760
2450815,15692,1,577
2450815,15694,1,628
2450815,15697,1,175
2450815,15698,1,633
2450815,15700,1,507
2450815,15703,1,568
2450815,15704,1,
2450815,15706,1,724
2450815,15709,1,556
2450815,15710,1,224
2450815,15712,1,178
2450815,15715,1,914
2450815,15716,1,174
2450815,15718,1,207
2450815,15721,1,781
2450815,15722,1,820
2450815,15724,1,509
2450815,15727,1,508
2450815,15728,1,675
2450815,15730,1,168
2450815,15733,1,210
2450815,15734,1,641
2450815,15736,1,629
2450815,15739,1,839
2450815,15740,1,235
2450815,15742,1,695
2450815,15745,1,186
2450815,15746,1,666
2450815,15748,1,
2450815,15751,1,285
2450815,15752,1,63
2450815,15754,1,953
2450815,15757,1,
2450815,15758,1,588
2450815,15760,1,784
2450815,15763,1,430
2450815,15764,1,128
2450815,15766,1,875
2450815,15769,1,271
2450815,15770,1,408
2450815,15772,1,258
2450815,15775,1,476
2450815,15776,1,827
2450815,15778,1,68
2450815,15781,1,56
2450815,15782,1,771
2450815,15784,1,185
2450815,15787,1,529
2450815,15788,1,945
2450815,15790,1,391
2450815,15793,1,836
2450815,15794,1,671
2450815,15796,1,113
2450815,15799,1,379
2450815,15800,1,786
2450815,15802,1,890
2450815,15805,1,856
2450815,15806,1,8
2450815,15808,1,265
2450815,15811,1,646
2450815,15812,1,
2450815,15814,1,663
2450815,15817,1,357
2450815,15818,1,702
2450815,15820,1,727
2450815,15823,1,907
2450815,15824,1,489
2450815,15826,1,
2450815,15829,1,882
2450815,15830,1,245
2450815,15832,1,892
2450815,15835,1,848
2450815,15836,1,658
2450815,15838,1,278
2450815,15841,1,171
2450815,15842,1,681
2450815,15844,1,188
2450815,15847,1,637
2450815,15848,1,517
2450815,15850,1,292
2450815,15853,1,890
2450815,15854,1,724
2450815,15856,1,607
2450815,15859,1,711
2450815,15860,1,693
2450815,15862,1,134
2450815,15865,1,18
2450815,15866,1,683
2450815,15868,1,770
2450815,15871,1,163
2450815,15872,1,823
2450815,15874,1,897
2450815,15877,1,388
2450815,15878,1,680
2450815,15880,1,
2450815,15883,1,836
2450815,15884,1,847
2450815,15886,1,93
2450815,15889,1,418
2450815,15890,1,856
2450815,15892,1,618
2450815,15895,1,657
2450815,15896,1,467
2450815,15898,1,206
2450815,15901,1,67
2450815,15902,1,
2450815,15904,1,318
2450815,15907,1,4
2450815,15908,1,860
2450815,15910,1,125
2450815,15913,1,650
2450815,15914,1,532
2450815,15916,1,545
2450815,15919,1,929
2450815,15920,1,438
2450815,15922,1,611
2450815,15925,1,992
2450815,15926,1,
2450815,15928,1,99
2450815,15931,1,16
2450815,15932,1,667
2450815,15934,1,
2450815,15937,1,
2450815,15938,1,412
2450815,15940,1,997
2450815,15943,1,172
2450815,15944,1,
2450815,15946,1,156
2450815,15949,1,693
2450815,15950,1,414
2450815,15952,1,256
2450815,15955,1,
2450815,15956,1,912
2450815,15958,1,990
2450815,15961,1,
2450815,15962,1,195
2450815,15964,1,393
2450815,15967,1,710
2450815,15968,1,818
2450815,15970,1,460
2450815,15973,1,491
2450815,15974,1,40
2450815,15976,1,977
2450815,15979,1,863
2450815,15980,1,469
2450815,15982,1,17
2450815,15985,1,817
2450815,15986,1,942
2450815,15988,1,
2450815,15991,1,780
2450815,15992,1,242
2450815,15994,1,701
2450815,15997,1,
2450815,15998,1,668
2450815,16000,1,
2450815,16003,1,477
2450815,16004,1,319
2450815,16006,1,348
2450815,16009,1,179
2450815,16010,1,796
2450815,16012,1,284
2450815,16015,1,125
2450815,16016,1,88
2450815,16018,1,833
2450815,16021,1,982
2450815,16022,1,432
2450815,16024,1,409
2450815,16027,1,321
2450815,16028,1,578
2450815,16030,1,55
2450815,16033,1,595
2450815,16034,1,169
2450815,16036,1,883
2450815,16039,1,956
2450815,16040,1,31
2450815,16042,1,409
2450815,16045,1,431
2450815,16046,1,733
2450815,16048,1,897
2450815,16051,1,120
2450815,16052,1,699
2450815,16054,1,397
2450815,16057,1,51
2450815,16058,1,239
2450815,16060,1,127
2450815,16063,1,191
2450815,16064,1,980
2450815,16066,1,709
2450815,16069,1,338
2450815,16070,1,396
2450815,16072,1,376
2450815,16075,1,812
2450815,16076,1,47
2450815,16078,1,799
2450815,16081,1,614
2450815,16082,1,120
2450815,16084,1,488
2450815,16087,1,663
2450815,16088,1,141
2450815,16090,1,471
2450815,16093,1,842
2450815,16094,1,860
2450815,16096,1,870
2450815,16099,1,468
2450815,16100,1,331
2450815,16102,1,925
2450815,16105,1,560
2450815,16106,1,27
2450815,16108,1,438
2450815,16111,1,57
2450815,16112,1,705
2450815,16114,1,360
2450815,16117,1,438
2450815,16118,1,
2450815,16120,1,635
2450815,16123,1,59
2450815,16124,1,501
2450815,16126,1,273
2450815,16129,1,332
2450815,16130,1,79
2450815,16132,1,338
2450815,16135,1,326
2450815,16136,1,17
2450815,16138,1,976
2450815,16141,1,182
2450815,16142,1,152
2450815,16144,1,332
2450815,16147,1,943
2450815,16148,1,9
2450815,16150,1,750
2450815,16153,1,53
2450815,16154,1,485
2450815,16156,1,552
2450815,16159,1,203
2450815,16160,1,858
2450815,16162,1,918
2450815,16165,1,540
2450815,16166,1,30
2450815,16168,1,256
2450815,16171,1,720
2450815,16172,1,527
2450815,16174,1,893
2450815,16177,1,867
2450815,16178,1,987
2450815,16180,1,
2450815,16183,1,119
2450815,16184,1,957
2450815,16186,1,733
2450815,16189,1,542
2450815,16190,1,103
2450815,16192,1,798
2450815,16195,1,425
2450815,16196,1,761
2450815,16198,1,830
2450815,16201,1,880
2450815,16202,1,960
2450815,16204,1,638
2450815,16207,1,21
2450815,16208,1,355
2450815,16210,1,558
2450815,16213,1,295
2450815,16214,1,677
2450815,16216,1,673
2450815,16219,1,20
2450815,16220,1,37
2450815,16222,1,384
2450815,16225,1,899
2450815,16226,1,562
2450815,16228,1,239
2450815,16231,1,37
2450815,16232,1,37
2450815,16234,1,111
2450815,16237,1,971
2450815,16238,1,602
2450815,16240,1,774
2450815,16243,1,295
2450815,16244,1,160
2450815,16246,1,200
2450815,16249,1,795
2450815,16250,1,323
2450815,16252,1,660
2450815,16255,1,415
2450815,16256,1,333
2450815,16258,1,100
2450815,16261,1,434
2450815,16262,1,316
2450815,16264,1,355
2450815,16267,1,659
2450815,16268,1,259
2450815,16270,1,766
2450815,16273,1,191
2450815,16274,1,572
2450815,16276,1,899
2450815,16279,1,418
2450815,16280,1,9
2450815,16282,1,875
2450815,16285,1,432
2450815,16286,1,165
2450815,16288,1,
2450815,16291,1,141
2450815,16292,1,610
2450815,16294,1,591
2450815,16297,1,107
2450815,16298,1,
2450815,16300,1,937
2450815,16303,1,305
2450815,16304,1,91
2450815,16306,1,488
2450815,16309,1,384
2450815,16310,1,924
2450815,16312,1,985
2450815,16315,1,987
2450815,16316,1,349
2450815,16318,1,318
2450815,16321,1,777
2450815,16322,1,283
2450815,16324,1,789
2450815,16327,1,409
2450815,16328,1,438
2450815,16330,1,424
2450815,16333,1,137
2450815,16334,1,71
2450815,16336,1,902
2450815,16339,1,698
2450815,16340,1,618
2450815,16342,1,435
2450815,16345,1,307
2450815,16346,1,526
2450815,16348,1,887
2450815,16351,1,558
2450815,16352,1,825
2450815,16354,1,739
2450815,16357,1,579
2450815,16358,1,130
2450815,16360,1,
2450815,16363,1,232
2450815,16364,1,333
2450815,16366,1,29
2450815,16369,1,157
2450815,16370,1,776
2450815,16372,1,163
2450815,16375,1,634
2450815,16376,1,108
2450815,16378,1,96
2450815,16381,1,424
2450815,16382,1,394
2450815,16384,1,870
2450815,16387,1,146
2450815,16388,1,133
2450815,16390,1,59
2450815,16393,1,66
2450815,16394,1,867
2450815,16396,1,445
2450815,16399,1,764
2450815,16400,1,189
2450815,16402,1,356
2450815,16405,1,573
2450815,16406,1,363
2450815,16408,1,722
2450815,16411,1,973
2450815,16412,1,929
2450815,16414,1,600
2450815,16417,1,375
2450815,16418,1,587
2450815,16420,1,856
2450815,16423,1,354
2450815,16424,1,951
2450815,16426,1,422
2450815,16429,1,13
2450815,16430,1,954
2450815,16432,1,500
2450815,16435,1,895
2450815,16436,1,387
2450815,16438,1,46
2450815,16441,1,9
2450815,16442,1,249
2450815,16444,1,481
2450815,16447,1,235
2450815,16448,1,840
2450815,16450,1,991
2450815,16453,1,386
2450815,16454,1,927
2450815,16456,1,898
2450815,16459,1,430
2450815,16460,1,489
2450815,16462,1,
2450815,16465,1,642
2450815,16466,1,885
2450815,16468,1,199
2450815,16471,1,916
2450815,16472,1,261
2450815,16474,1,923
2450815,16477,1,412
2450815,16478,1,549
2450815,16480,1,41
2450815,16483,1,641
2450815,16484,1,467
2450815,16486,1,248
2450815,16489,1,544
2450815,16490,1,406
2450815,16492,1,871
2450815,16495,1,348
2450815,16496,1,247
2450815,16498,1,232
2450815,16501,1,929
2450815,16502,1,249
2450815,16504,1,550
2450815,16507,1,450
2450815,16508,1,320
2450815,16510,1,467
2450815,16513,1,552
2450815,16514,1,463
2450815,16516,1,876
2450815,16519,1,509
2450815,16520,1,24
2450815,16522,1,640
2450815,16525,1,79
2450815,16526,1,847
2450815,16528,1,173
2450815,16531,1,60
2450815,16532,1,530
2450815,16534,1,917
2450815,16537,1,433
2450815,16538,1,65
2450815,16540,1,226
2450815,16543,1,390
2450815,16544,1,523
2450815,16546,1,140
2450815,16549,1,201
2450815,16550,1,709
2450815,16552,1,730
2450815,16555,1,783
2450815,16556,1,700
2450815,16558,1,369
2450815,16561,1,347
2450815,16562,1,711
2450815,16564,1,946
2450815,16567,1,887
2450815,16568,1,619
2450815,16570,1,642
2450815,16573,1,264
2450815,16574,1,20
2450815,16576,1,778
2450815,16579,1,497
2450815,16580,1,351
2450815,16582,1,618
2450815,16585,1,188
2450815,16586,1,372
2450815,16588,1,227
2450815,16591,1,147
2450815,16592,1,236
2450815,16594,1,623
2450815,16597,1,419
2450815,16598,1,147
2450815,16600,1,244
2450815,16603,1,691
2450815,16604,1,89
2450815,16606,1,215
2450815,16609,1,611
2450815,16610,1,574
2450815,16612,1,101
2450815,16615,1,673
2450815,16616,1,918
2450815,16618,1,435
2450815,16621,1,481
2450815,16622,1,947
2450815,16624,1,57
2450815,16627,1,342
2450815,16628,1,901
2450815,16630,1,258
2450815,16633,1,84
2450815,16634,1,
2450815,16636,1,168
2450815,16639,1,260
2450815,16640,1,
2450815,16642,1,455
2450815,16645,1,646
2450815,16646,1,211
2450815,16648,1,114
2450815,16651,1,274
2450815,16652,1,295
2450815,16654,1,555
2450815,16657,1,180
2450815,16658,1,718
2450815,16660,1,572
2450815,16663,1,761
2450815,16664,1,899
2450815,16666,1,761
2450815,16669,1,613
2450815,16670,1,456
2450815,16672,1,373
2450815,16675,1,486
2450815,16676,1,173
2450815,16678,1,947
2450815,16681,1,458
2450815,16682,1,345
2450815,16684,1,555
2450815,16687,1,601
2450815,16688,1,948
2450815,16690,1,445
2450815,16693,1,215
2450815,16694,1,719
2450815,16696,1,566
2450815,16699,1,826
2450815,16700,1,555
2450815,16702,1,447
2450815,16705,1,100
2450815,16706,1,
2450815,16708,1,
2450815,16711,1,380
2450815,16712,1,135
2450815,16714,1,314
2450815,16717,1,712
2450815,16718,1,686
2450815,16720,1,432
2450815,16723,1,117
2450815,16724,1,730
2450815,16726,1,230
2450815,16729,1,400
2450815,16730,1,575
2450815,16732,1,535
2450815,16735,1,750
2450815,16736,1,87
2450815,16738,1,434
2450815,16741,1,65
2450815,16742,1,952
2450815,16744,1,944
2450815,16747,1,280
2450815,16748,1,850
2450815,16750,1,493
2450815,16753,1,318
2450815,16754,1,27
2450815,16756,1,513
2450815,16759,1,32
2450815,16760,1,105
2450815,16762,1,249
2450815,16765,1,81
2450815,16766,1,109
2450815,16768,1,741
2450815,16771,1,121
2450815,16772,1,625
2450815,16774,1,180
2450815,16777,1,620
2450815,16778,1,576
2450815,16780,1,736
2450815,16783,1,234
2450815,16784,1,988
2450815,16786,1,654
2450815,16789,1,710
2450815,16790,1,897
2450815,16792,1,257
2450815,16795,1,371
2450815,16796,1,893
2450815,16798,1,221
2450815,16801,1,56
2450815,16802,1,37
2450815,16804,1,907
2450815,16807,1,189
2450815,16808,1,867
2450815,16810,1,381
2450815,16813,1,821
2450815,16814,1,7
2450815,16816,1,965
2450815,16819,1,617
2450815,16820,1,854
2450815,16822,1,694
2450815,16825,1,745
2450815,16826,1,662
2450815,16828,1,974
2450815,16831,1,396
2450815,16832,1,310
2450815,16834,1,487
2450815,16837,1,613
2450815,16838,1,272
2450815,16840,1,851
2450815,16843,1,624
2450815,16844,1,708
2450815,16846,1,26
2450815,16849,1,541
2450815,16850,1,689
2450815,16852,1,533
2450815,16855,1,400
2450815,16856,1,96
2450815,16858,1,655
2450815,16861,1,843
2450815,16862,1,375
2450815,16864,1,871
2450815,16867,1,494
2450815,16868,1,599
2450815,16870,1,936
2450815,16873,1,557
2450815,16874,1,74
2450815,16876,1,990
2450815,16879,1,837
2450815,16880,1,576
2450815,16882,1,431
2450815,16885,1,212
2450815,16886,1,712
2450815,16888,1,598
2450815,16891,1,86
2450815,16892,1,621
2450815,16894,1,838
2450815,16897,1,822
2450815,16898,1,959
2450815,16900,1,616
2450815,16903,1,668
2450815,16904,1,34
2450815,16906,1,
2450815,16909,1,660
2450815,16910,1,915
2450815,16912,1,409
2450815,16915,1,529
2450815,16916,1,940
2450815,16918,1,443
2450815,16921,1,820
2450815,16922,1,266
2450815,16924,1,491
2450815,16927,1,
2450815,16928,1,67
2450815,16930,1,235
2450815,16933,1,993
2450815,16934,1,925
2450815,16936,1,14
2450815,16939,1,741
2450815,16940,1,165
2450815,16942,1,719
2450815,16945,1,378
2450815,16946,1,170
2450815,16948,1,978
2450815,16951,1,951
2450815,16952,1,838
2450815,16954,1,
2450815,16957,1,835
2450815,16958,1,291
2450815,16960,1,369
2450815,16963,1,953
2450815,16964,1,
2450815,16966,1,109
2450815,16969,1,677
2450815,16970,1,7
2450815,16972,1,816
2450815,16975,1,683
2450815,16976,1,325
2450815,16978,1,304
2450815,16981,1,914
2450815,16982,1,809
2450815,16984,1,709
2450815,16987,1,532
2450815,16988,1,176
2450815,16990,1,93
2450815,16993,1,65
2450815,16994,1,281
2450815,16996,1,574
2450815,16999,1,806
2450815,17000,1,718
2450815,17002,1,485
2450815,17005,1,651
2450815,17006,1,813
2450815,17008,1,66
2450815,17011,1,775
2450815,17012,1,656
2450815,17014,1,635
2450815,17017,1,935
2450815,17018,1,349
2450815,17020,1,341
2450815,17023,1,16
2450815,17024,1,753
2450815,17026,1,173
2450815,17029,1,986
2450815,17030,1,287
2450815,17032,1,640
2450815,17035,1,42
2450815,17036,1,829
2450815,17038,1,2
2450815,17041,1,478
2450815,17042,1,139
2450815,17044,1,565
2450815,17047,1,722
2450815,17048,1,846
2450815,17050,1,854
2450815,17053,1,59
2450815,17054,1,463
2450815,17056,1,975
2450815,17059,1,43
2450815,17060,1,927
2450815,17062,1,165
2450815,17065,1,846
2450815,17066,1,955
2450815,17068,1,145
2450815,17071,1,155
2450815,17072,1,
2450815,17074,1,452
2450815,17077,1,783
2450815,17078,1,971
2450815,17080,1,448
2450815,17083,1,
2450815,17084,1,44
2450815,17086,1,379
2450815,17089,1,
2450815,17090,1,
2450815,17092,1,483
2450815,17095,1,153
2450815,17096,1,
2450815,17098,1,855
2450815,17101,1,776
2450815,17102,1,594
2450815,17104,1,32
2450815,17107,1,279
2450815,17108,1,545
2450815,17110,1,406
2450815,17113,1,383
2450815,17114,1,921
2450815,17116,1,70
2450815,17119,1,905
2450815,17120,1,971
2450815,17122,1,228
2450815,17125,1,
2450815,17126,1,78
2450815,17128,1,755
2450815,17131,1,633
2450815,17132,1,44
2450815,17134,1,176
2450815,17137,1,12
2450815,17138,1,224
2450815,17140,1,915
2450815,17143,1,401
2450815,17144,1,519
2450815,17146,1,173
2450815,17149,1,306
2450815,17150,1,135
2450815,17152,1,682
2450815,17155,1,798
2450815,17156,1,123
2450815,17158,1,814
2450815,17161,1,362
2450815,17162,1,686
2450815,17164,1,527
2450815,17167,1,844
2450815,17168,1,307
2450815,17170,1,260
2450815,17173,1,203
2450815,17174,1,164
2450815,17176,1,16
2450815,17179,1,586
2450815,17180,1,249
2450815,17182,1,479
2450815,17185,1,507
2450815,17186,1,995
2450815,17188,1,244
2450815,17191,1,22
2450815,17192,1,51
2450815,17194,1,839
2450815,17197,1,112
2450815,17198,1,853
2450815,17200,1,581
2450815,17203,1,382
2450815,17204,1,535
2450815,17206,1,742
2450815,17209,1,214
2450815,17210,1,527
2450815,17212,1,848
2450815,17215,1,198
2450815,17216,1,524
2450815,17218,1,296
2450815,17221,1,129
2450815,17222,1,482
2450815,17224,1,457
2450815,17227,1,181
2450815,17228,1,
2450815,17230,1,
2450815,17233,1,253
2450815,17234,1,483
2450815,17236,1,402
2450815,17239,1,339
2450815,17240,1,267
2450815,17242,1,155
2450815,17245,1,560
2450815,17246,1,550
2450815,17248,1,819
2450815,17251,1,
2450815,17252,1,628
2450815,17254,1,606
2450815,17257,1,827
2450815,17258,1,600
2450815,17260,1,873
2450815,17263,1,414
2450815,17264,1,774
2450815,17266,1,425
2450815,17269,1,357
2450815,17270,1,988
2450815,17272,1,570
2450815,17275,1,322
2450815,17276,1,94
2450815,17278,1,649
2450815,17281,1,8
2450815,17282,1,279
2450815,17284,1,611
2450815,17287,1,834
2450815,17288,1,796
2450815,17290,1,236
2450815,17293,1,423
2450815,17294,1,356
2450815,17296,1,987
2450815,17299,1,402
2450815,17300,1,458
2450815,17302,1,803
2450815,17305,1,269
2450815,17306,1,751
2450815,17308,1,86
2450815,17311,1,251
2450815,17312,1,26
2450815,17314,1,282
2450815,17317,1,667
2450815,17318,1,569
2450815,17320,1,321
2450815,17323,1,255
2450815,17324,1,707
2450815,17326,1,122
2450815,17329,1,9
2450815,17330,1,888
2450815,17332,1,309
2450815,17335,1,639
2450815,17336,1,264
2450815,17338,1,225
2450815,17341,1,404
2450815,17342,1,372
2450815,17344,1,280
2450815,17347,1,883
2450815,17348,1,980
2450815,17350,1,619
2450815,17353,1,880
2450815,17354,1,7
2450815,17356,1,504
2450815,17359,1,731
2450815,17360,1,893
2450815,17362,1,850
2450815,17365,1,827
2450815,17366,1,211
2450815,17368,1,865
2450815,17371,1,919
2450815,17372,1,44
2450815,17374,1,197
2450815,17377,1,500
2450815,17378,1,368
2450815,17380,1,971
2450815,17383,1,167
2450815,17384,1,157
2450815,17386,1,569
2450815,17389,1,884
2450815,17390,1,231
2450815,17392,1,282
2450815,17395,1,100
2450815,17396,1,909
2450815,17398,1,109
2450815,17401,1,702
2450815,17402,1,95
2450815,17404,1,975
2450815,17407,1,643
2450815,17408,1,519
2450815,17410,1,947
2450815,17413,1,471
2450815,17414,1,795
2450815,17416,1,378
2450815,17419,1,849
2450815,17420,1,576
2450815,17422,1,514
2450815,17425,1,
2450815,17426,1,70
2450815,17428,1,491
2450815,17431,1,339
2450815,17432,1,502
2450815,17434,1,883
2450815,17437,1,879
2450815,17438,1,
2450815,17440,1,146
2450815,17443,1,165
2450815,17444,1,893
2450815,17446,1,174
2450815,17449,1,797
2450815,17450,1,616
2450815,17452,1,286
2450815,17455,1,972
2450815,17456,1,859
2450815,17458,1,358
2450815,17461,1,831
2450815,17462,1,566
2450815,17464,1,176
2450815,17467,1,106
2450815,17468,1,663
2450815,17470,1,758
2450815,17473,1,23
2450815,17474,1,40
2450815,17476,1,719
2450815,17479,1,30
2450815,17480,1,750
2450815,17482,1,555
2450815,17485,1,460
2450815,17486,1,901
2450815,17488,1,372
2450815,17491,1,28
2450815,17492,1,
2450815,17494,1,384
2450815,17497,1,523
2450815,17498,1,247
2450815,17500,1,749
2450815,17503,1,918
2450815,17504,1,880
2450815,17506,1,681
2450815,17509,1,4
2450815,17510,1,174
2450815,17512,1,582
2450815,17515,1,49
2450815,17516,1,
2450815,17518,1,558
2450815,17521,1,176
2450815,17522,1,382
2450815,17524,1,466
2450815,17527,1,923
2450815,17528,1,368
2450815,17530,1,998
2450815,17533,1,977
2450815,17534,1,382
2450815,17536,1,472
2450815,17539,1,608
2450815,17540,1,944
2450815,17542,1,294
2450815,17545,1,617
2450815,17546,1,596
2450815,17548,1,668
2450815,17551,1,264
2450815,17552,1,553
2450815,17554,1,910
2450815,17557,1,55
2450815,17558,1,899
2450815,17560,1,525
2450815,17563,1,705
2450815,17564,1,302
2450815,17566,1,471
2450815,17569,1,595
2450815,17570,1,458
2450815,17572,1,693
2450815,17575,1,370
2450815,17576,1,108
2450815,17578,1,921
2450815,17581,1,176
2450815,17582,1,623
2450815,17584,1,420
2450815,17587,1,156
2450815,17588,1,371
2450815,17590,1,831
2450815,17593,1,418
2450815,17594,1,272
2450815,17596,1,778
2450815,17599,1,117
2450815,17600,1,345
2450815,17602,1,255
2450815,17605,1,38
2450815,17606,1,762
2450815,17608,1,485
2450815,17611,1,522
2450815,17612,1,615
2450815,17614,1,623
2450815,17617,1,592
2450815,17618,1,782
2450815,17620,1,692
2450815,17623,1,773
2450815,17624,1,910
2450815,17626,1,27
2450815,17629,1,625
2450815,17630,1,937
2450815,17632,1,315
2450815,17635,1,744
2450815,17636,1,753
2450815,17638,1,478
2450815,17641,1,954
2450815,17642,1,798
2450815,17644,1,322
2450815,17647,1,351
2450815,17648,1,34
2450815,17650,1,753
2450815,17653,1,
2450815,17654,1,785
2450815,17656,1,
2450815,17659,1,1000
2450815,17660,1,230
2450815,17662,1,897
2450815,17665,1,755
2450815,17666,1,767
2450815,17668,1,277
2450815,17671,1,543
2450815,17672,1,57
2450815,17674,1,863
2450815,17677,1,735
2450815,17678,1,673
2450815,17680,1,730
2450815,17683,1,38
2450815,17684,1,812
2450815,17686,1,396
2450815,17689,1,249
2450815,17690,1,128
2450815,17692,1,892
2450815,17695,1,5
2450815,17696,1,670
2450815,17698,1,956
2450815,17701,1,504
2450815,17702,1,967
2450815,17704,1,113
2450815,17707,1,253
2450815,17708,1,557
2450815,17710,1,729
2450815,17713,1,653
2450815,17714,1,272
2450815,17716,1,51
2450815,17719,1,853
2450815,17720,1,863
2450815,17722,1,249
2450815,17725,1,149
2450815,17726,1,942
2450815,17728,1,19
2450815,17731,1,192
2450815,17732,1,
2450815,17734,1,518
