ss_sold_date_sk,ss_sold_time_sk,ss_item_sk,ss_customer_sk,ss_cdemo_sk,ss_hdemo_sk,ss_addr_sk,ss_store_sk,ss_promo_sk,ss_ticket_number,ss_quantity,ss_wholesale_cost,ss_list_price,ss_sales_price,ss_ext_discount_amt,ss_ext_sales_price,ss_ext_wholesale_cost,ss_ext_list_price,ss_ext_tax,ss_coupon_amt,ss_net_paid,ss_net_paid_inc_tax,ss_net_profit
2452144,43332,3419,19152,1291744,1489,881,8,154,701,27,47.66,51.47,33.97,0,917.19,1286.82,1389.69,36.68,0,917.19,953.87,-369.63
2452144,43332,16699,19152,1291744,1489,881,8,27,701,45,60.24,82.52,48.68,21.9,2190.6,2710.8,3713.4,151.8,21.9,2168.7,2320.5,-542.1
2452144,43332,8507,19152,1291744,1489,881,8,148,701,54,95.66,135.83,29.88,0,1613.52,5165.64,7334.82,0,0,1613.52,1613.52,-3552.12
2452144,43332,4875,19152,1291744,1489,881,8,248,701,46,39.09,77.78,35,0,1610,1798.14,3577.88,80.5,0,1610,1690.5,-188.14
2452144,43332,17825,19152,1291744,1489,881,8,77,701,7,26.89,34.41,32.68,0,228.76,188.23,240.87,6.86,0,228.76,235.62,40.53
2452144,43332,7023,19152,1291744,1489,881,8,208,701,29,1.25,2.06,1.11,0,32.19,36.25,59.74,1.6,0,32.19,33.79,-4.06
2452144,43332,17065,19152,1291744,1489,881,8,282,701,95,5.5,7.7,7.54,0,716.3,522.5,731.5,21.48,0,716.3,737.78,193.8
2452144,43332,17473,19152,1291744,1489,881,8,114,701,52,28.59,41.16,2.46,0,127.92,1486.68,2140.32,11.51,0,127.92,139.43,-1358.76
2452144,43332,2269,19152,1291744,1489,881,8,173,701,1,50.85,91.53,65.9,0,65.9,50.85,91.53,0.65,0,65.9,66.55,15.05
2452144,,11277,,,1489,881,8,,701,74,62.68,,,,,,,349.04,0,4363.04,4712.08,-275.28
2452144,43332,2097,19152,1291744,1489,881,8,48,701,68,70.07,90.39,38.86,1849.73,2642.48,4764.76,6146.52,15.85,1849.73,792.75,808.6,-3972.01
2452144,43332,9457,19152,1291744,1489,881,8,9,701,43,26.6,38.3,24.89,0,1070.27,1143.8,1646.9,0,0,1070.27,1070.27,-73.53
2452144,43332,15279,19152,1291744,1489,881,8,293,701,92,22.79,33.04,20.81,0,1914.52,2096.68,3039.68,57.43,0,1914.52,1971.95,-182.16
2452549,35950,3918,24177,418661,345,44429,8,275,702,32,26.54,34.23,25.67,106.78,821.44,849.28,1095.36,50.02,106.78,714.66,764.68,-134.62
2452549,35950,15241,24177,418661,345,44429,8,183,702,52,6.86,7.61,2.51,0,130.52,356.72,395.72,11.74,0,130.52,142.26,-226.2
2452549,35950,3793,24177,418661,345,44429,8,173,702,61,24.59,34.91,17.45,0,1064.45,1499.99,2129.51,31.93,0,1064.45,1096.38,-435.54
2452549,35950,15690,24177,418661,345,44429,8,224,702,89,27.07,43.58,30.5,1954.44,2714.5,2409.23,3878.62,7.6,1954.44,760.06,767.66,-1649.17
2452549,35950,12279,24177,418661,345,44429,8,164,702,79,80.46,153.67,12.29,0,970.91,6356.34,12139.93,77.67,0,970.91,1048.58,-5385.43
2452549,35950,7983,,418661,345,44429,,,702,75,,56.48,41.79,0,3134.25,3959.25,,,,3134.25,,-825
2452549,35950,11718,24177,418661,345,44429,8,299,702,85,54.84,64.71,15.53,0,1320.05,4661.4,5500.35,39.6,0,1320.05,1359.65,-3341.35
2452549,35950,6057,,,,44429,,211,702,,,122.46,,7083.92,,7642.64,,100,,1250.11,,-6392.53
2452549,35950,14593,24177,418661,345,44429,8,11,702,87,98.46,170.33,109.01,2845.16,9483.87,8566.02,14818.71,66.38,2845.16,6638.71,6705.09,-1927.31
2452549,35950,6439,24177,418661,345,44429,8,95,702,39,65.93,123.28,81.36,1618.25,3173.04,2571.27,4807.92,124.38,1618.25,1554.79,1679.17,-1016.48
2452549,35950,10815,24177,418661,345,44429,8,291,702,4,99.04,154.5,49.44,0,197.76,396.16,618,3.95,0,197.76,201.71,-198.4
2452549,35950,14179,24177,418661,345,44429,8,112,702,25,37.26,46.57,6.98,0,174.5,931.5,1164.25,1.74,0,174.5,176.24,-757
2452549,35950,16867,24177,418661,345,44429,8,266,702,48,7.32,12.22,1.71,0,82.08,351.36,586.56,2.46,0,82.08,84.54,-269.28
2452549,35950,7797,24177,418661,345,44429,8,47,702,58,3.62,6.11,2.93,0,169.94,209.96,354.38,3.39,0,169.94,173.33,-40.02
2452549,35950,9903,24177,418661,345,44429,8,39,702,31,11.69,18.58,1.3,34.25,40.3,362.39,575.98,0.06,34.25,6.05,6.11,-356.34
2452549,35950,13777,24177,418661,345,44429,8,57,702,24,90.75,114.34,93.75,0,2250,2178,2744.16,112.5,0,2250,2362.5,72
2452118,45398,5373,19459,656107,3602,2297,8,201,703,99,82.98,152.68,35.11,0,3475.89,8215.02,15115.32,243.31,0,3475.89,3719.2,-4739.13
2452118,45398,639,19459,656107,3602,2297,8,163,703,71,29.64,37.64,36.13,0,2565.23,2104.44,2672.44,25.65,0,2565.23,2590.88,460.79
2452118,45398,16219,19459,656107,3602,2297,8,105,703,81,79.04,128.83,86.31,0,6991.11,6402.24,10435.23,629.19,0,6991.11,7620.3,588.87
2452118,45398,8921,19459,656107,3602,2297,8,179,703,12,98.18,171.81,25.77,0,309.24,1178.16,2061.72,15.46,0,309.24,324.7,-868.92
2452118,45398,3983,19459,656107,3602,2297,8,197,703,45,23.75,46.78,0.93,29.71,41.85,1068.75,2105.1,0.72,29.71,12.14,12.86,-1056.61
2452118,45398,12817,19459,656107,3602,2297,8,276,703,9,86.89,152.92,9.17,0,82.53,782.01,1376.28,1.65,0,82.53,84.18,-699.48
2452118,45398,15041,19459,656107,3602,2297,8,178,703,8,98.74,152.05,138.36,0,1106.88,789.92,1216.4,44.27,0,1106.88,1151.15,316.96
2452118,45398,17141,19459,656107,3602,2297,8,244,703,18,53.12,74.36,28.25,0,508.5,956.16,1338.48,35.59,0,508.5,544.09,-447.66
2452118,45398,1915,19459,656107,3602,2297,8,48,703,57,55.52,58.85,47.66,0,2716.62,3164.64,3354.45,217.32,0,2716.62,2933.94,-448.02
2452118,45398,16705,19459,656107,3602,2297,8,2,703,83,70.03,72.13,44.72,2709.58,3711.76,5812.49,5986.79,40.08,2709.58,1002.18,1042.26,-4810.31
2452633,48935,14715,4751,1614343,1088,29880,1,254,704,90,73.37,78.5,13.34,0,1200.6,6603.3,7065,36.01,0,1200.6,1236.61,-5402.7
2452633,48935,8004,4751,1614343,1088,29880,1,258,704,26,26.44,37.8,28.72,0,746.72,687.44,982.8,22.4,0,746.72,769.12,59.28
2452633,48935,2049,4751,1614343,1088,29880,1,78,704,31,18.03,33.71,15.16,0,469.96,558.93,1045.01,23.49,0,469.96,493.45,-88.97
2452633,48935,15873,4751,1614343,1088,29880,1,162,704,73,73.73,141.56,133.06,0,9713.38,5382.29,10333.88,194.26,0,9713.38,9907.64,4331.09
2452633,48935,2667,4751,1614343,1088,29880,1,97,704,88,70.47,84.56,48.19,0,4240.72,6201.36,7441.28,127.22,0,4240.72,4367.94,-1960.64
2452633,48935,15999,4751,1614343,1088,29880,1,210,704,62,37.43,40.42,19.8,0,1227.6,2320.66,2506.04,73.65,0,1227.6,1301.25,-1093.06
2452633,48935,15729,4751,1614343,1088,29880,1,80,704,39,11.55,22.17,15.96,0,622.44,450.45,864.63,24.89,0,622.44,647.33,171.99
2452633,,3903,,1614343,,,,,704,,69.66,,10.53,0,,,131.65,0,,,10.53,
2452633,48935,14205,4751,1614343,1088,29880,1,236,704,32,57.33,62.48,36.86,0,1179.52,1834.56,1999.36,35.38,0,1179.52,1214.9,-655.04
2452633,48935,5199,4751,1614343,1088,29880,1,285,704,96,30.83,37.61,13.91,0,1335.36,2959.68,3610.56,66.76,0,1335.36,1402.12,-1624.32
2452633,48935,5089,4751,1614343,1088,29880,1,53,704,97,28.7,39.89,23.93,0,2321.21,2783.9,3869.33,116.06,0,2321.21,2437.27,-462.69
2452633,48935,15139,4751,1614343,1088,29880,1,177,704,17,29.23,49.39,2.96,0,50.32,496.91,839.63,1.5,0,50.32,51.82,-446.59
2452633,48935,4087,4751,1614343,1088,29880,1,233,704,79,42.58,68.55,21.25,0,1678.75,3363.82,5415.45,67.15,0,1678.75,1745.9,-1685.07
2451499,29863,8227,53418,156850,7035,44067,2,71,705,3,92.71,103.83,31.14,0,93.42,278.13,311.49,8.4,0,93.42,101.82,-184.71
2451499,29863,7708,53418,156850,7035,44067,2,223,705,4,22.71,29.06,25.28,86.96,101.12,90.84,116.24,1.13,86.96,14.16,15.29,-76.68
2451499,,11956,53418,,,44067,,,705,,78.56,139.83,,,,,,,,,,
2451499,29863,7100,53418,156850,7035,44067,2,145,705,5,67.96,69.99,28.69,0,143.45,339.8,349.95,12.91,0,143.45,156.36,-196.35
2451499,29863,11632,53418,156850,7035,44067,2,16,705,55,99.81,177.66,99.48,2680.98,5471.4,5489.55,9771.3,167.42,2680.98,2790.42,2957.84,-2699.13
2451499,29863,15484,53418,156850,7035,44067,2,177,705,78,98.45,138.81,90.22,0,7037.16,7679.1,10827.18,562.97,0,7037.16,7600.13,-641.94
2451499,29863,12418,53418,156850,7035,44067,2,247,705,40,63.63,65.53,11.14,0,445.6,2545.2,2621.2,8.91,0,445.6,454.51,-2099.6
2451499,29863,13306,53418,156850,7035,44067,2,138,705,67,20.5,29.31,2.34,0,156.78,1373.5,1963.77,0,0,156.78,156.78,-1216.72
,,2309,53426,,4562,,,240,706,90,57.64,95.68,84.19,6288.99,,5187.6,,0,,,,-3899.49
2451795,38121,7142,53426,338594,4562,10177,1,137,706,13,10.09,10.79,7.44,46.42,96.72,131.17,140.27,1.5,46.42,50.3,51.8,-80.87
2451795,38121,14969,53426,338594,4562,10177,1,103,706,88,85.44,144.39,140.05,6901.66,12324.4,7518.72,12706.32,325.36,6901.66,5422.74,5748.1,-2095.98
2451795,38121,7597,53426,338594,4562,10177,1,39,706,66,62.73,107.26,98.67,0,6512.22,4140.18,7079.16,455.85,0,6512.22,6968.07,2372.04
2451795,38121,4838,53426,338594,4562,10177,1,130,706,43,80.48,93.35,31.73,504.82,1364.39,3460.64,4014.05,77.36,504.82,859.57,936.93,-2601.07
2451795,38121,1190,53426,338594,4562,10177,1,248,706,10,50.79,56.37,10.71,0,107.1,507.9,563.7,8.56,0,107.1,115.66,-400.8
2451795,38121,15407,53426,338594,4562,10177,1,285,706,91,24.74,27.21,20.67,0,1880.97,2251.34,2476.11,94.04,0,1880.97,1975.01,-370.37
2451795,38121,6161,53426,338594,4562,10177,1,263,706,46,17.39,27.12,13.56,0,623.76,799.94,1247.52,31.18,0,623.76,654.94,-176.18
2451795,38121,10351,53426,338594,4562,10177,1,124,706,70,50.07,91.62,21.07,0,1474.9,3504.9,6413.4,58.99,0,1474.9,1533.89,-2030
2451795,38121,14735,53426,338594,4562,10177,1,266,706,78,20.16,26.61,5.05,0,393.9,1572.48,2075.58,23.63,0,393.9,417.53,-1178.58
2452615,35623,309,91838,1689608,978,47195,8,105,707,7,6.68,11.75,8.93,0,62.51,46.76,82.25,4.37,0,62.51,66.88,15.75
2452615,35623,15187,91838,1689608,978,47195,8,179,707,82,84.1,163.15,13.05,0,1070.1,6896.2,13378.3,64.2,0,1070.1,1134.3,-5826.1
2452615,35623,14413,91838,1689608,978,47195,8,134,707,67,52.76,71.22,29.91,0,2003.97,3534.92,4771.74,100.19,0,2003.97,2104.16,-1530.95
2452615,35623,10629,91838,1689608,978,47195,8,76,707,24,77.69,148.38,120.18,0,2884.32,1864.56,3561.12,201.9,0,2884.32,3086.22,1019.76
,35623,15165,91838,,978,47195,8,,707,23,93.03,,,0,,2139.69,3637.45,241.88,0,,,1315.83
2452615,35623,17107,91838,1689608,978,47195,8,205,707,23,44.14,60.47,15.72,0,361.56,1015.22,1390.81,14.46,0,361.56,376.02,-653.66
2452615,35623,13107,91838,1689608,978,47195,8,229,707,37,51.51,101.47,21.3,299.47,788.1,1905.87,3754.39,0,299.47,488.63,488.63,-1417.24
2452615,35623,8304,91838,1689608,978,47195,8,171,707,28,39.3,55.02,0,0,0,1100.4,1540.56,0,0,0,0,-1100.4
2452615,35623,10014,91838,1689608,978,47195,8,160,707,27,28.69,42.46,14.43,7.79,389.61,774.63,1146.42,0,7.79,381.82,381.82,-392.81
2452615,35623,15847,91838,1689608,978,47195,8,233,707,94,95.97,119,7.14,0,671.16,9021.18,11186,53.69,0,671.16,724.85,-8350.02
2451906,47736,9847,51117,387804,6091,37178,4,190,708,52,60.04,107.47,35.46,0,1843.92,3122.08,5588.44,18.43,0,1843.92,1862.35,-1278.16
2451906,47736,4279,51117,387804,6091,37178,4,274,708,55,76.29,82.39,36.25,0,1993.75,4195.95,4531.45,119.62,0,1993.75,2113.37,-2202.2
2451906,47736,17605,51117,387804,6091,37178,4,121,708,35,11.1,18.98,16.13,146.78,564.55,388.5,664.3,25.06,146.78,417.77,442.83,29.27
2451906,47736,11621,51117,387804,6091,37178,4,223,708,59,22.69,43.56,34.84,0,2055.56,1338.71,2570.04,61.66,0,2055.56,2117.22,716.85
2451906,47736,7681,51117,387804,6091,37178,4,22,708,29,56.13,85.87,52.38,0,1519.02,1627.77,2490.23,106.33,0,1519.02,1625.35,-108.75
2451906,47736,16285,51117,387804,6091,37178,4,208,708,89,37.72,60.72,5.46,0,485.94,3357.08,5404.08,43.73,0,485.94,529.67,-2871.14
2451906,47736,10813,51117,387804,6091,37178,4,286,708,51,8.96,16.12,12.25,0,624.75,456.96,822.12,37.48,0,624.75,662.23,167.79
2451906,47736,3809,51117,387804,6091,37178,4,66,708,96,44.2,76.9,13.07,0,1254.72,4243.2,7382.4,112.92,0,1254.72,1367.64,-2988.48
2451906,47736,6041,51117,387804,6091,37178,4,103,708,94,76.57,127.1,88.97,0,8363.18,7197.58,11947.4,334.52,0,8363.18,8697.7,1165.6
2451906,47736,1457,51117,387804,6091,37178,4,84,708,30,81.13,155.76,40.49,0,1214.7,2433.9,4672.8,72.88,0,1214.7,1287.58,-1219.2
2451906,47736,5822,51117,387804,6091,37178,4,144,708,54,79.73,157.06,32.98,427.42,1780.92,4305.42,8481.24,81.21,427.42,1353.5,1434.71,-2951.92
2451906,47736,17816,51117,387804,6091,37178,4,145,708,68,64.84,127.08,102.93,0,6999.24,4409.12,8641.44,139.98,0,6999.24,7139.22,2590.12
2451906,47736,11101,51117,387804,6091,37178,4,67,708,82,66.56,95.18,19.98,573.42,1638.36,5457.92,7804.76,42.59,573.42,1064.94,1107.53,-4392.98
2451906,47736,15979,51117,387804,6091,37178,4,21,708,21,82.23,136.5,99.64,1381.01,2092.44,1726.83,2866.5,7.11,1381.01,711.43,718.54,-1015.4
2451906,47736,17425,51117,387804,6091,37178,4,143,708,90,1.45,1.91,0.85,0,76.5,130.5,171.9,6.12,0,76.5,82.62,-54
2451906,47736,11192,51117,387804,6091,37178,4,201,708,23,21.22,32.25,24.51,0,563.73,488.06,741.75,0,0,563.73,563.73,75.67
2452584,43908,9084,23335,887166,6997,31675,2,110,709,56,51.91,97.07,6.79,228.14,380.24,2906.96,5435.92,6.08,228.14,152.1,158.18,-2754.86
2452584,43908,819,23335,887166,6997,31675,2,285,709,49,68.51,96.59,83.06,0,4069.94,3356.99,4732.91,81.39,0,4069.94,4151.33,712.95
2452584,43908,738,23335,887166,6997,31675,2,197,709,1,67.05,117.33,36.37,0,36.37,67.05,117.33,2.18,0,36.37,38.55,-30.68
2452584,43908,16986,23335,887166,6997,31675,2,142,709,9,98.09,159.88,158.28,1025.65,1424.52,882.81,1438.92,0,1025.65,398.87,398.87,-483.94
2452584,43908,14959,23335,887166,6997,31675,2,86,709,21,92.56,144.39,1.44,2.72,30.24,1943.76,3032.19,2.47,2.72,27.52,29.99,-1916.24
2452584,43908,14215,23335,887166,6997,31675,2,127,709,48,87.75,139.52,115.8,889.34,5558.4,4212,6696.96,233.45,889.34,4669.06,4902.51,457.06
2452584,43908,7413,23335,887166,6997,31675,2,97,709,27,57.13,86.26,46.58,0,1257.66,1542.51,2329.02,12.57,0,1257.66,1270.23,-284.85
2452584,43908,4374,23335,887166,6997,31675,2,44,709,48,99.43,188.91,130.34,0,6256.32,4772.64,9067.68,125.12,0,6256.32,6381.44,1483.68
,,16548,,,,,,164,709,93,,29.61,29.31,,,2437.53,2753.73,,0,,2753.08,288.3
2452584,43908,17007,23335,887166,6997,31675,2,223,709,63,15.12,20.56,15.42,0,971.46,952.56,1295.28,77.71,0,971.46,1049.17,18.9
2452584,,9589,23335,,6997,,2,135,709,,,,,0,148.61,,,,,,150.09,
2452584,43908,12145,23335,887166,6997,31675,2,263,709,37,65.95,110.13,94.71,0,3504.27,2440.15,4074.81,35.04,0,3504.27,3539.31,1064.12
2452584,43908,5209,23335,887166,6997,31675,2,87,709,73,24.55,44.43,0.44,0,32.12,1792.15,3243.39,2.24,0,32.12,34.36,-1760.03
2452584,43908,7866,23335,887166,6997,31675,2,267,709,76,62.49,118.73,106.85,0,8120.6,4749.24,9023.48,406.03,0,8120.6,8526.63,3371.36
2452584,43908,15697,23335,887166,6997,31675,2,114,709,15,74.15,110.48,83.96,0,1259.4,1112.25,1657.2,113.34,0,1259.4,1372.74,147.15
2451130,48922,17618,98793,1017639,3685,40531,7,299,710,15,38.88,49.76,27.86,0,417.9,583.2,746.4,0,0,417.9,417.9,-165.3
2451130,48922,7903,98793,1017639,3685,40531,7,130,710,43,79.08,79.87,53.51,0,2300.93,3400.44,3434.41,115.04,0,2300.93,2415.97,-1099.51
2451130,48922,1088,98793,1017639,3685,40531,7,151,710,100,11.01,18.71,14.03,0,1403,1101,1871,84.18,0,1403,1487.18,302
2451130,48922,7666,98793,1017639,3685,40531,7,171,710,83,93.82,167.93,95.72,0,7944.76,7787.06,13938.19,715.02,0,7944.76,8659.78,157.7
2451130,48922,218,98793,1017639,3685,40531,7,125,710,4,55.38,82.51,75.08,0,300.32,221.52,330.04,9,0,300.32,309.32,78.8
2451130,48922,13994,98793,1017639,3685,40531,7,219,710,53,12.33,16.15,4.84,246.25,256.52,653.49,855.95,0.71,246.25,10.27,10.98,-643.22
2451130,48922,13276,98793,1017639,3685,40531,7,143,710,53,31.22,34.02,10.2,0,540.6,1654.66,1803.06,48.65,0,540.6,589.25,-1114.06
2451130,48922,11096,98793,1017639,3685,40531,7,75,710,88,67.03,126.01,70.56,2111.15,6209.28,5898.64,11088.88,368.83,2111.15,4098.13,4466.96,-1800.51
2451130,48922,16075,98793,1017639,3685,40531,7,265,710,18,72.25,109.82,35.14,354.21,632.52,1300.5,1976.76,19.48,354.21,278.31,297.79,-1022.19
2451130,48922,10160,98793,1017639,3685,40531,7,291,710,76,79.48,149.42,144.93,4626.16,11014.68,6040.48,11355.92,255.54,4626.16,6388.52,6644.06,348.04
2451866,66535,8639,52319,1708864,6209,3554,1,202,711,96,29.77,52.99,13.24,0,1271.04,2857.92,5087.04,88.97,0,1271.04,1360.01,-1586.88
2451866,66535,16753,52319,1708864,6209,3554,1,54,711,48,25.7,28.78,6.04,0,289.92,1233.6,1381.44,11.59,0,289.92,301.51,-943.68
2451866,66535,9962,52319,1708864,6209,3554,1,182,711,88,32.42,45.06,16.22,899.23,1427.36,2852.96,3965.28,36.96,899.23,528.13,565.09,-2324.83
2451866,66535,2233,52319,1708864,6209,3554,1,162,711,50,18.69,20.93,0.41,0,20.5,934.5,1046.5,0,0,20.5,20.5,-914
2451866,66535,2881,52319,1708864,6209,3554,1,68,711,96,83.18,92.32,79.39,0,7621.44,7985.28,8862.72,457.28,0,7621.44,8078.72,-363.84
2451866,66535,10532,52319,1708864,6209,3554,1,156,711,67,10.37,12.75,0,0,0,694.79,854.25,0,0,0,0,-694.79
2451866,66535,12074,52319,1708864,6209,3554,1,13,711,98,48.05,48.05,11.05,0,1082.9,4708.9,4708.9,54.14,0,1082.9,1137.04,-3626
2451866,66535,725,52319,1708864,6209,3554,1,298,711,98,34.96,67.47,65.44,0,6413.12,3426.08,6612.06,513.04,0,6413.12,6926.16,2987.04
2451866,66535,17809,52319,1708864,6209,3554,1,1,711,20,3.39,4.1,2.5,0,50,67.8,82,1,0,50,51,-17.8
2451866,66535,10613,52319,1708864,6209,3554,1,141,711,95,45.17,85.37,17.92,1430.01,1702.4,4291.15,8110.15,21.79,1430.01,272.39,294.18,-4018.76
2451866,66535,7907,52319,1708864,6209,3554,1,255,711,58,67.08,116.71,19.84,138.08,1150.72,3890.64,6769.18,40.5,138.08,1012.64,1053.14,-2878
2451866,66535,13415,52319,1708864,6209,3554,1,62,711,93,2.35,3.61,2.49,0,231.57,218.55,335.73,4.63,0,231.57,236.2,13.02
2451866,66535,989,52319,1708864,6209,3554,1,247,711,45,16.68,20.85,16.05,93.89,722.25,750.6,938.25,43.98,93.89,628.36,672.34,-122.24
2452623,49064,6162,87767,1203116,2465,40167,7,133,712,84,33.97,55.03,2.2,166.32,184.8,2853.48,4622.52,0.55,166.32,18.48,19.03,-2835
2452623,49064,10351,87767,1203116,2465,40167,7,189,712,29,66.15,84.01,42,0,1218,1918.35,2436.29,85.26,0,1218,1303.26,-700.35
2452623,49064,14736,87767,1203116,2465,40167,7,160,712,37,50.01,83.01,52.29,0,1934.73,1850.37,3071.37,77.38,0,1934.73,2012.11,84.36
2452623,49064,5659,87767,1203116,2465,40167,7,20,712,50,1.14,1.8,0.25,11.37,12.5,57,90,0.02,11.37,1.13,1.15,-55.87
2452623,49064,8437,87767,1203116,2465,40167,7,12,712,44,86.21,158.62,153.86,0,6769.84,3793.24,6979.28,0,0,6769.84,6769.84,2976.6
2452623,,11106,87767,,,40167,,,712,,,28.54,7.99,0,,1334,,,0,,,
2452623,49064,17370,87767,1203116,2465,40167,7,86,712,17,37.49,73.1,38.74,0,658.58,637.33,1242.7,0,0,658.58,658.58,21.25
2452623,49064,13158,87767,1203116,2465,40167,7,292,712,87,21.16,23.27,6.51,0,566.37,1840.92,2024.49,5.66,0,566.37,572.03,-1274.55
2452623,49064,14265,87767,1203116,2465,40167,7,79,712,50,93.14,150.88,101.08,0,5054,4657,7544,353.78,0,5054,5407.78,397
2452623,49064,11361,87767,1203116,2465,40167,7,149,712,72,25.5,44.37,15.97,0,1149.84,1836,3194.64,91.98,0,1149.84,1241.82,-686.16
,,7596,87767,,,,7,,712,,98.79,162.01,,136.46,262.44,592.74,,,136.46,125.98,,
2452623,49064,16417,87767,1203116,2465,40167,7,135,712,65,54.72,103.96,13.51,641.04,878.15,3556.8,6757.4,9.48,641.04,237.11,246.59,-3319.69
2452623,49064,9307,87767,1203116,2465,40167,7,161,712,47,85.43,124.72,72.33,0,3399.51,4015.21,5861.84,169.97,0,3399.51,3569.48,-615.7
2452623,49064,1423,87767,1203116,2465,40167,7,86,712,14,10.14,18.04,7.21,0,100.94,141.96,252.56,5.04,0,100.94,105.98,-41.02
,70640,12180,52004,,129,,1,,713,,70.84,99.17,,,,495.88,694.19,,,,,
2452591,70640,888,52004,1491443,129,24768,1,16,713,52,48.03,72.04,71.31,0,3708.12,2497.56,3746.08,259.56,0,3708.12,3967.68,1210.56
2452591,70640,10453,52004,1491443,129,24768,1,159,713,46,24.11,27.48,15.11,0,695.06,1109.06,1264.08,27.8,0,695.06,722.86,-414
2452591,70640,8748,52004,1491443,129,24768,1,139,713,7,99.61,134.47,107.57,286.13,752.99,697.27,941.29,32.68,286.13,466.86,499.54,-230.41
,70640,11031,,,129,24768,,106,713,91,,,19.68,376.08,1790.88,5925.01,9953.58,14.14,,1414.8,,-4510.21
2452591,70640,17922,52004,1491443,129,24768,1,207,713,56,76.69,78.22,62.57,0,3503.92,4294.64,4380.32,0,0,3503.92,3503.92,-790.72
2452591,70640,11457,52004,1491443,129,24768,1,114,713,40,18.29,30.91,21.01,0,840.4,731.6,1236.4,8.4,0,840.4,848.8,108.8
2452591,70640,10597,52004,1491443,129,24768,1,260,713,44,51.5,90.12,45.96,0,2022.24,2266,3965.28,60.66,0,2022.24,2082.9,-243.76
2452591,70640,10971,52004,1491443,129,24768,1,63,713,15,16.25,22.75,21.15,0,317.25,243.75,341.25,15.86,0,317.25,333.11,73.5
2452601,44505,17239,47605,1375961,1117,14273,2,57,714,58,53.25,61.23,0,0,0,3088.5,3551.34,0,0,0,0,-3088.5
2452601,44505,3750,47605,1375961,1117,14273,2,117,714,31,20.99,38.62,37.46,0,1161.26,650.69,1197.22,46.45,0,1161.26,1207.71,510.57
2452601,44505,11593,47605,1375961,1117,14273,2,219,714,28,68.11,94.67,31.24,0,874.72,1907.08,2650.76,78.72,0,874.72,953.44,-1032.36
2452601,44505,1339,47605,1375961,1117,14273,2,248,714,37,52.98,96.95,32.96,0,1219.52,1960.26,3587.15,85.36,0,1219.52,1304.88,-740.74
2452601,44505,14923,47605,1375961,1117,14273,2,136,714,80,31.3,61.34,34.96,0,2796.8,2504,4907.2,195.77,0,2796.8,2992.57,292.8
2452601,44505,12205,47605,1375961,1117,14273,2,73,714,100,93.64,156.37,28.14,0,2814,9364,15637,253.26,0,2814,3067.26,-6550
2452601,44505,12171,47605,1375961,1117,14273,2,144,714,11,44.62,46.4,17.16,0,188.76,490.82,510.4,15.1,0,188.76,203.86,-302.06
2452601,44505,5137,47605,1375961,1117,14273,2,29,714,2,98.41,150.56,97.86,0,195.72,196.82,301.12,9.78,0,195.72,205.5,-1.1
2452601,44505,3001,47605,1375961,1117,14273,2,243,714,6,11.13,21.81,10.25,0,61.5,66.78,130.86,5.53,0,61.5,67.03,-5.28
2452601,44505,9703,47605,1375961,1117,14273,2,25,714,37,62.91,79.26,64.99,0,2404.63,2327.67,2932.62,24.04,0,2404.63,2428.67,76.96
2452601,44505,14136,47605,1375961,1117,14273,2,212,714,43,17.37,32.65,28.07,0,1207.01,746.91,1403.95,24.14,0,1207.01,1231.15,460.1
2452601,44505,17677,47605,1375961,1117,14273,2,278,714,83,92.25,101.47,56.82,0,4716.06,7656.75,8422.01,94.32,0,4716.06,4810.38,-2940.69
2452601,44505,5808,47605,1375961,1117,14273,2,286,714,72,39.4,41.37,0,0,0,2836.8,2978.64,0,0,0,0,-2836.8
2452601,44505,10233,47605,1375961,1117,14273,2,208,714,91,30.82,59.48,42.23,0,3842.93,2804.62,5412.68,345.86,0,3842.93,4188.79,1038.31
2452601,44505,15145,47605,1375961,1117,14273,2,50,714,36,16.49,21.93,15.35,259.72,552.6,593.64,789.48,14.64,259.72,292.88,307.52,-300.76
2452163,50173,17731,69133,732449,918,46234,1,266,715,51,23.34,24.74,11.62,0,592.62,1190.34,1261.74,53.33,0,592.62,645.95,-597.72
2452163,50173,8237,69133,732449,918,46234,1,249,715,60,91.04,145.66,21.84,0,1310.4,5462.4,8739.6,26.2,0,1310.4,1336.6,-4152
2452163,50173,4411,69133,732449,918,46234,1,143,715,54,80.16,96.99,65.95,0,3561.3,4328.64,5237.46,35.61,0,3561.3,3596.91,-767.34
2452163,50173,9543,69133,732449,918,46234,1,23,715,80,7.21,12.47,11.97,0,957.6,576.8,997.6,9.57,0,957.6,967.17,380.8
2452163,50173,6117,69133,732449,918,46234,1,262,715,25,35.46,46.45,39.94,0,998.5,886.5,1161.25,39.94,0,998.5,1038.44,112
2452163,50173,11479,69133,732449,918,46234,1,216,715,71,39,58.5,50.31,0,3572.01,2769,4153.5,214.32,0,3572.01,3786.33,803.01
2452163,50173,14311,69133,732449,918,46234,1,202,715,84,93.75,135,122.85,0,10319.4,7875,11340,103.19,0,10319.4,10422.59,2444.4
2452163,50173,8937,69133,732449,918,46234,1,105,715,56,96.99,108.62,103.18,4738.02,5778.08,5431.44,6082.72,62.4,4738.02,1040.06,1102.46,-4391.38
